9.923800000000001717e-04,1.131899999999999920e-03,1.133650000000000152e-03,1.115289999999999901e-03
1.066080000000000066e-03,1.005980000000000285e-03,6.548399999999998493e-04,1.081879999999999908e-03
1.134009999999999966e-03,1.166680000000000017e-03,9.158400000000001219e-04,8.867999999999999798e-04
1.218029999999999721e-03,9.260800000000001322e-04,8.513500000000000668e-04,8.865599999999999956e-04
1.240349999999999873e-03,1.266779999999999903e-03,1.595140000000000099e-03,1.696530000000000564e-03
1.492179999999999852e-03,1.662209999999999903e-03,1.763569999999999895e-03,1.868550000000000289e-03
1.848319999999999868e-03,2.104639999999999636e-03,2.213789999999999768e-03,1.905670000000000150e-03
2.847729999999999272e-03,3.188819999999999329e-03,3.409130000000000667e-03,3.740310000000000162e-03
4.706619999999999034e-03,5.263949999999999879e-03,5.912790000000001100e-03,5.918950000000000947e-03
5.400489999999999978e-03,7.192040000000000238e-03,5.621409999999998561e-03,8.601759999999999962e-03
6.712690000000001191e-03,8.208599999999999924e-03,5.630170000000000313e-03,5.852980000000000682e-03
8.296549999999999758e-03,9.518450000000001215e-03,9.967459999999999168e-03,1.051202000000000213e-02
9.148089999999999347e-03,1.058773999999999826e-02,1.148198000000000100e-02,1.153902000000000053e-02
9.639850000000000155e-03,1.117384000000000085e-02,1.185819999999999930e-02,1.226283999999999881e-02
9.505269999999999692e-03,1.133305999999999723e-02,1.212622999999999999e-02,1.265773000000000072e-02
1.040678999999999910e-02,1.213605999999999713e-02,1.273408999999999999e-02,1.336797999999999979e-02
1.067691999999999947e-02,1.256597999999999916e-02,1.323473999999999831e-02,1.381946999999999863e-02
1.278075000000000044e-02,1.337864999999999888e-02,1.468764000000000007e-02,1.570386000000000004e-02
1.061099000000000070e-02,1.571188999999999572e-02,1.629917000000000171e-02,1.662261999999999768e-02
1.685335999999999779e-02,2.058110999999999968e-02,2.199548999999999602e-02,2.405267999999999642e-02
