6.703692999999999302e+04,6.633489999999999418e+04,6.706069999999999709e+04,6.844486000000000058e+04
6.793152999999999884e+04,6.858655000000000291e+04,6.829128999999999360e+04,6.876336000000000058e+04
7.477100000000000000e+04,6.943589999999999418e+04,6.810266999999999825e+04,7.022988999999999942e+04
7.883250000000000000e+04,7.962700999999999476e+04,8.347563000000000466e+04,8.573722000000000116e+04
9.142564999999999418e+04,1.007312299999999959e+05,1.063753600000000006e+05,1.046079499999999971e+05
9.613113999999999942e+04,1.009729400000000023e+05,1.121454600000000064e+05,9.613135000000000582e+04
1.223251699999999983e+05,1.288580500000000029e+05,1.305375299999999988e+05,1.354483500000000058e+05
2.154347699999999895e+05,2.124417799999999988e+05,1.677253200000000070e+05,1.473453200000000070e+05
2.982066300000000047e+05,3.004814699999999721e+05,2.990807999999999884e+05,3.372133300000000163e+05
4.248489799999999814e+05,3.576211199999999953e+05,3.851698400000000256e+05,5.001827700000000186e+05
5.482310999999999767e+05,5.138372199999999721e+05,6.262424100000000326e+05,6.171941700000000419e+05
1.631489169999999925e+06,1.383329320000000065e+06,1.156177989999999991e+06,1.167372689999999944e+06
2.217225750000000000e+06,2.290643470000000205e+06,2.265323720000000205e+06,2.250875109999999870e+06
4.251432709999999963e+06,4.036906839999999851e+06,4.282260740000000224e+06,4.251045860000000335e+06
4.600637320000000298e+06,4.458483379999999888e+06,4.709574790000000037e+06,4.636511799999999814e+06
1.404343100000000000e+07,1.073900819999999925e+07,9.310892460000000894e+06,9.434254509999999776e+06
2.204132773000000045e+07,2.183984491000000015e+07,2.217378564000000060e+07,2.832818085999999940e+07
5.675174596999999881e+07,5.595689922999999672e+07,5.660643660999999940e+07,5.581229620000000298e+07
8.140019559999999590e+06,6.646136238000000268e+07,6.654221052000000328e+07,6.697220002000000328e+07
1.129894468199999928e+08,1.115491728199999928e+08,1.115501585000000000e+08,1.114464365499999970e+08
