1.931405159391731024e+06,2.081535617314703064e+06,2.044060209698211867e+06,1.984582522810413502e+06
1.958817719541407423e+06,1.946531994074636372e+06,2.059716351120998617e+06,1.995209198644126765e+06
3.880627024229103234e+06,3.880634877882046625e+06,4.213193455493835732e+06,4.079382467391659040e+06
7.929181369947134517e+06,8.249686391928784549e+06,8.205199571458918974e+06,8.078918531723524444e+06
1.619815205765475519e+07,1.641460811629187502e+07,1.708189295240523294e+07,1.576967774718396366e+07
1.954815521822278574e+07,2.040347192639857158e+07,2.017812781078155339e+07,1.956399421164886281e+07
3.157724585780885071e+07,3.313933107408075780e+07,3.234508015263269097e+07,3.302075481685282663e+07
6.285200697108446807e+07,6.583387481797947735e+07,6.345104179786458611e+07,6.453352690709733963e+07
1.254816713167579472e+08,1.338820189472915530e+08,1.327999179220437407e+08,1.337059124804795235e+08
1.935075877493061423e+08,2.077963360991318524e+08,2.108501601652289629e+08,2.059693210967150033e+08
2.580730832392274141e+08,2.685849327922821045e+08,2.551451038714952171e+08,2.568074564928925037e+08
5.073869755453371406e+08,5.078478791584464908e+08,5.473314291418690681e+08,4.956082286317407489e+08
1.008923518262234926e+09,1.061984561822697639e+09,1.050691848528937340e+09,1.048257996608944654e+09
1.949299589068446875e+09,1.977714873198548794e+09,2.001869555068055630e+09,1.973830619880653620e+09
2.040987190879551172e+09,2.076491465786706924e+09,2.077087262171899080e+09,2.034565605337360859e+09
4.068445205791172981e+09,4.431146819051182747e+09,4.209878021338646889e+09,4.258201273573311806e+09
8.311089361578691483e+09,8.144164539895169258e+09,8.288596796454456329e+09,8.222704108961300850e+09
1.652628665822212982e+10,1.690886496985460854e+10,1.667776181048476982e+10,1.649803537216334724e+10
1.237020982634948492e+09,1.982546493297558975e+10,2.007909049087545776e+10,1.950777287244897079e+10
3.202745530179593277e+10,3.343922415003718567e+10,3.371786579850591660e+10,3.336705040409776306e+10
