4.295944975709939172e+04,4.318815803264858550e+04,4.339597083824526635e+04,4.269356111345639511e+04
4.380794752190740837e+04,4.406958334084001399e+04,4.558433291384243057e+04,4.369491574272473372e+04
8.575263802084187046e+04,8.890790947444511403e+04,8.945923106617679878e+04,8.757386657532592653e+04
1.728062472523264296e+05,1.767757564821602718e+05,1.788928661408878979e+05,1.753373873934992880e+05
3.426937783923990210e+05,3.570892802601587609e+05,3.534741600074479938e+05,3.428292314523907262e+05
4.226696935230277595e+05,4.182010817613460822e+05,4.325111921259125811e+05,4.369517093423821498e+05
6.895001567672186065e+05,6.905296753628323786e+05,7.144128141976163024e+05,6.977218948427066207e+05
1.388141959518833086e+06,1.349736019198329421e+06,1.447383235080217943e+06,1.386103230869185645e+06
2.829718328693276737e+06,2.725025947781137656e+06,2.917301554674471729e+06,2.769386545899183024e+06
4.302508288754570298e+06,4.312022633072182536e+06,4.391169473813543096e+06,4.281185134510382079e+06
5.553575067508050241e+06,5.817251730227592401e+06,5.664187555751197040e+06,5.589040036284654401e+06
1.110418978139229119e+07,1.122008720535697043e+07,1.142545408369702287e+07,1.103505043505557626e+07
2.205694917754124105e+07,2.301501382568498701e+07,2.333301109144107252e+07,2.240761400459577143e+07
4.178537316210260242e+07,4.244306832112482190e+07,4.358810388315760344e+07,4.328544495157326758e+07
4.426979710752470046e+07,4.530804853510318696e+07,4.597909788370363414e+07,4.490428291021300107e+07
8.869399559509819746e+07,8.882613891949866712e+07,8.985139411067445576e+07,8.950221259480433166e+07
1.767759764285856485e+08,1.759367196429609358e+08,1.838530427129916847e+08,1.815532642639045715e+08
3.517190187579548359e+08,3.661176594786155224e+08,3.762045640511258841e+08,3.697233010437116027e+08
4.537470085102345794e+07,4.307881486555734873e+08,4.294599744752854109e+08,4.284426847916191220e+08
7.083138240718700886e+08,7.457248082145076990e+08,7.211134559420998096e+08,7.410674671889015436e+08
