1.192650299999999988e+05,1.129307599999999948e+05,1.132329799999999959e+05,1.084549900000000052e+05
1.176885899999999965e+05,1.216729700000000012e+05,1.196942799999999988e+05,1.156516199999999953e+05
9.655105999999999767e+04,1.136743800000000047e+05,1.157575399999999936e+05,1.099779700000000012e+05
1.180543999999999942e+05,1.295666799999999930e+05,1.235710399999999936e+05,1.209053099999999977e+05
1.267737500000000000e+05,1.058066499999999942e+05,1.015728200000000070e+05,1.094720399999999936e+05
1.196008800000000047e+05,1.094419199999999983e+05,1.098471900000000023e+05,1.139532100000000064e+05
1.272672500000000000e+05,1.279408699999999953e+05,1.059647599999999948e+05,9.070014999999999418e+04
1.092071100000000006e+05,1.066774400000000023e+05,9.813075000000000000e+04,1.084486000000000058e+05
1.167427100000000064e+05,1.173072799999999988e+05,1.186697200000000012e+05,1.040769600000000064e+05
1.001607400000000052e+05,1.039740399999999936e+05,1.101078399999999965e+05,1.149267599999999948e+05
1.297667200000000012e+05,1.141613699999999953e+05,1.176607700000000041e+05,1.113481799999999930e+05
1.031651300000000047e+05,1.207177500000000000e+05,1.132793600000000006e+05,1.143196699999999983e+05
1.209705899999999965e+05,1.173189199999999983e+05,1.511434899999999907e+05,1.250409600000000064e+05
1.256716000000000058e+05,1.238336699999999983e+05,1.212154799999999959e+05,1.343185000000000000e+05
1.227562200000000012e+05,1.250173800000000047e+05,1.247430800000000017e+05,1.302475200000000041e+05
1.472738200000000070e+05,1.387503999999999942e+05,1.269705200000000041e+05,1.220919499999999971e+05
1.380541799999999930e+05,1.169716999999999971e+05,1.252788899999999994e+05,1.294303200000000070e+05
1.450247900000000081e+05,1.590755100000000093e+05,1.560719299999999930e+05,1.663366099999999860e+05
1.147124299999999930e+05,1.798300799999999872e+05,1.731741099999999860e+05,1.603647999999999884e+05
1.535035400000000081e+05,1.536704100000000035e+05,1.707876900000000023e+05,1.673507699999999895e+05
