1.177689999999999900e-03,1.244870000000000134e-03,1.081290000000000159e-03,1.068170000000000014e-03
9.958700000000000451e-04,1.049879999999999997e-03,9.659899999999999043e-04,1.029050000000000320e-03
1.012109999999999876e-03,1.046280000000000127e-03,1.114589999999999938e-03,1.083460000000000065e-03
1.023169999999999896e-03,1.191230000000000153e-03,1.160369999999999978e-03,1.231939999999999945e-03
1.288599999999999988e-03,1.425090000000000167e-03,1.551179999999999877e-03,1.615410000000000283e-03
1.547830000000000039e-03,1.428150000000000209e-03,1.601509999999999783e-03,1.660570000000000318e-03
1.635539999999999780e-03,1.968280000000000203e-03,1.947939999999999568e-03,1.955489999999999833e-03
2.318700000000000361e-03,2.632729999999999359e-03,3.040959999999999670e-03,3.109490000000000344e-03
3.675789999999999960e-03,4.658799999999999400e-03,4.761170000000000332e-03,4.987749999999999996e-03
5.154840000000000810e-03,6.121759999999999528e-03,6.307619999999999026e-03,6.773880000000002087e-03
5.642520000000000695e-03,6.566580000000000680e-03,7.542270000000001091e-03,8.067130000000000481e-03
8.468629999999999561e-03,9.927779999999998897e-03,1.108098999999999890e-02,1.153115000000000043e-02
9.864359999999999101e-03,1.123178999999999844e-02,1.195951999999999953e-02,1.257470999999999763e-02
1.036432999999999972e-02,1.194034999999999715e-02,1.263165000000000121e-02,1.360865999999999985e-02
1.035405000000000179e-02,1.208511000000000307e-02,1.325849999999999945e-02,1.371871000000000028e-02
1.163285999999999834e-02,1.346626000000000073e-02,1.410367999999999865e-02,1.473379000000000008e-02
1.153992000000000212e-02,1.326762000000000080e-02,1.447413999999999819e-02,1.520856999999999938e-02
1.669196000000000221e-02,1.839772000000000282e-02,1.964934000000000125e-02,2.031160000000000257e-02
1.161482000000000139e-02,1.872863000000000305e-02,1.990486000000000338e-02,2.087316999999999645e-02
2.080309999999999798e-02,2.433541999999999997e-02,2.533224999999999713e-02,2.682361999999999941e-02
