9.360269999999998661e-03,1.003338999999999967e-02,1.007894000000000151e-02,1.002770999999999871e-02
9.898340000000000263e-03,9.658909999999999718e-03,9.198939999999999201e-03,1.003979999999999803e-02
9.318509999999998600e-03,9.158169999999998465e-03,9.200569999999999929e-03,9.619599999999998985e-03
9.397950000000000401e-03,9.447250000000000786e-03,9.920609999999999845e-03,9.793989999999998947e-03
9.529779999999999848e-03,9.411869999999999264e-03,1.005072999999999904e-02,1.006056000000000138e-02
9.132480000000000112e-03,9.837059999999999901e-03,9.199239999999999154e-03,9.459640000000000062e-03
9.600190000000001500e-03,9.206749999999999656e-03,9.663879999999999693e-03,9.514220000000000316e-03
8.882320000000000840e-03,9.204049999999998344e-03,9.440550000000000677e-03,9.266869999999999968e-03
8.950729999999998757e-03,8.941639999999998964e-03,8.970610000000000389e-03,9.046290000000000234e-03
8.669330000000001132e-03,8.815230000000000288e-03,8.721139999999998754e-03,8.871409999999999713e-03
7.990020000000000455e-03,8.385540000000002089e-03,8.498100000000001486e-03,8.821020000000000597e-03
7.739999999999999485e-03,8.092280000000000306e-03,8.292770000000001390e-03,8.754149999999998738e-03
7.772529999999999717e-03,8.124909999999999077e-03,8.011260000000000950e-03,8.505389999999999825e-03
8.087370000000001710e-03,8.005969999999997672e-03,7.865029999999998550e-03,8.277130000000000598e-03
7.778190000000000798e-03,7.770700000000000177e-03,8.017510000000000261e-03,8.490330000000000793e-03
7.825129999999999586e-03,7.834719999999999879e-03,7.904029999999999390e-03,8.441710000000001574e-03
7.634249999999998676e-03,7.711140000000000008e-03,7.913230000000000264e-03,8.575650000000000633e-03
7.549379999999999633e-03,7.751650000000001421e-03,7.998039999999999664e-03,8.307049999999999851e-03
7.431380000000000451e-03,7.778870000000001096e-03,7.889499999999998944e-03,8.357759999999998801e-03
7.451410000000000325e-03,7.755620000000001263e-03,7.787630000000001114e-03,8.478750000000000175e-03
