3.891253207302093506e+04,3.356432413244247437e+04,3.759586533546447754e+04,3.716673979377746582e+04
3.971945661735534668e+04,3.432207070827484131e+04,3.841205278110504150e+04,3.810417814350128174e+04
7.922133004665374756e+04,6.860160300970077515e+04,7.702907070827484131e+04,7.614071269893646240e+04
1.585671339902877808e+05,1.373597981691360474e+05,1.537135899057388306e+05,1.519649784107208252e+05
3.175031159868240356e+05,2.742021585969924927e+05,3.074570285830497742e+05,3.046958981704711914e+05
3.876007778177261353e+05,3.353667744617462158e+05,3.745519335713386536e+05,3.720780257592201233e+05
6.358213631677627563e+05,5.491208395481109619e+05,6.145197106733322144e+05,6.090120623626708984e+05
1.271246385962486267e+06,1.098888621106147766e+06,1.229615900164604187e+06,1.219103814314365387e+06
2.543912607811450958e+06,2.196772690502882004e+06,2.460310906227588654e+06,2.435849638754367828e+06
3.880853770603179932e+06,3.353158740517616272e+06,3.750405549808979034e+06,3.717830034334659576e+06
5.087168994703769684e+06,4.391138014241218567e+06,4.918581346377372742e+06,4.875026069096565247e+06
1.017173223975753784e+07,8.786862187667846680e+06,9.835613829442501068e+06,9.747618344491481781e+06
2.034333587983942032e+07,1.757515112796902657e+07,1.967391904536485672e+07,1.949557459714031219e+07
3.880505850139617920e+07,3.352705949405074120e+07,3.752552404402160645e+07,3.718625586844968796e+07
4.068916771216869354e+07,3.515066549505162239e+07,3.934833729626846313e+07,3.899295044493055344e+07
8.137536210485076904e+07,7.030140988674235344e+07,7.868681128718423843e+07,7.798739426146078110e+07
1.627532784269809723e+08,1.406103536998388767e+08,1.573878269669981003e+08,1.559759785496544838e+08
3.254976715159959793e+08,2.812293550062296391e+08,3.147848319460034370e+08,3.119372491947731972e+08
3.341703090561294556e+07,3.352392347349972725e+08,3.752581346980037689e+08,3.718592411489291191e+08
6.509981611774830818e+08,5.624223716183872223e+08,6.295746479242835045e+08,6.239059368334579468e+08
