8.898661267379030793e-02,1.123032708184173653e-02,6.218887285719352370e-02,8.075277061225492881e-02
8.632168759146822967e-02,1.897750438173179469e-02,6.446312864305354939e-02,8.453298649988404134e-02
8.926558892104956289e-02,1.844757299673171688e-02,6.919277318677852229e-02,8.314370471493602588e-02
7.786319788130766084e-02,7.083360905960260287e-03,7.484154179358840087e-02,8.819611554159770272e-02
7.684954649865578802e-02,9.602647175508419175e-03,7.466053109734650806e-02,8.889426655593063442e-02
7.395677852111701145e-02,1.139668559886294159e-03,8.356023315583840927e-02,9.033044115095711923e-02
7.184266596926990045e-02,1.687724253041493396e-03,9.089458541319268836e-02,9.304436873903110250e-02
7.196318751166276562e-02,1.354562321580125503e-03,9.015201598089656043e-02,9.345139772149653468e-02
6.941859456653819149e-02,5.004399110360985628e-03,9.906993930416937988e-02,9.525615419405324136e-02
6.789424167333010796e-02,6.611069701749059703e-03,9.908521934801245434e-02,9.660153795740877847e-02
6.990955021041950213e-02,4.860838244776294857e-03,9.906343567594316779e-02,9.636406650126692897e-02
6.654463139406288641e-02,1.014333130070076486e-02,1.024580157539581871e-01,9.842963405127300169e-02
6.651530615886196152e-02,9.945580984629966842e-03,1.030678591061710003e-01,9.811024255979862441e-02
6.542819169432320670e-02,1.237475654208949893e-02,1.042806298099081264e-01,9.930546698678031914e-02
6.552071679003078353e-02,1.226726603147661708e-02,1.043531143273717654e-01,9.924031748602861469e-02
6.551899590286454356e-02,1.221659736552242401e-02,1.044060282206570600e-01,9.941887047188931181e-02
6.502115430016136566e-02,1.308452589094808056e-02,1.048105268905520082e-01,9.953182381109174082e-02
6.509445896030993661e-02,1.311033589357011794e-02,1.049572802836299529e-01,9.956993679321080037e-02
3.551739997360023882e-01,1.325406774737454725e-02,1.050602873990938435e-01,9.957848606735257568e-02
6.493549948095903024e-02,1.328746726296426393e-02,1.050711934154543725e-01,9.967262880581838347e-02
