6.923775999999999476e+04,6.860471000000000640e+04,6.899525999999999476e+04,6.644297999999999593e+04
6.749852000000000407e+04,6.775333000000000175e+04,6.765919000000000233e+04,6.657116000000000349e+04
7.283203999999999360e+04,7.144347000000000116e+04,6.828900999999999476e+04,7.179613999999999942e+04
7.812811999999999534e+04,7.785292999999999302e+04,8.144563000000000466e+04,8.299089999999999418e+04
8.557766000000000349e+04,9.616886999999999534e+04,9.994107000000000698e+04,9.959642999999999302e+04
9.707488999999999942e+04,1.069593999999999942e+05,1.087763899999999994e+05,1.028891699999999983e+05
1.139536600000000035e+05,1.258989600000000064e+05,1.269690399999999936e+05,1.328079700000000012e+05
1.934776400000000140e+05,1.955638699999999953e+05,1.939242999999999884e+05,2.115164100000000035e+05
3.030935000000000000e+05,3.353253200000000070e+05,3.445154500000000116e+05,3.551469099999999744e+05
4.585338499999999767e+05,4.785484199999999837e+05,5.194696900000000023e+05,6.169338299999999581e+05
6.961885699999999488e+05,6.421773900000000140e+05,7.044526999999999534e+05,7.589386300000000047e+05
1.488675449999999953e+06,1.488071419999999925e+06,1.260810010000000009e+06,1.162293209999999963e+06
2.904076259999999776e+06,2.524328680000000168e+06,2.248520339999999851e+06,2.212370149999999907e+06
4.661512809999999590e+06,4.158434629999999888e+06,4.295884099999999627e+06,4.255478769999999553e+06
5.119474469999999739e+06,4.542272349999999627e+06,4.717468860000000335e+06,4.687793919999999925e+06
1.422888591000000015e+07,1.078395632000000030e+07,1.026474173000000045e+07,9.909392009999999776e+06
2.147472125000000000e+07,2.171387905999999866e+07,2.190985948000000045e+07,2.207311828999999911e+07
5.631901515999999642e+07,5.610942234000000358e+07,5.645862831000000238e+07,5.630888599000000209e+07
8.155393500000000000e+06,6.682418311999999732e+07,6.689008614999999851e+07,6.662352870000000298e+07
1.142303061500000060e+08,1.125047840999999940e+08,1.113271890300000012e+08,1.122390619200000018e+08
