1.931148886485012248e+06,2.081360995789353037e+06,2.043823876529044472e+06,1.983803905142396921e+06
1.958632939426426543e+06,1.946501487042310880e+06,2.059249664068267914e+06,1.994715412940878654e+06
3.880189090677429922e+06,3.880467594236759003e+06,4.211967347468479536e+06,4.077761101753536612e+06
7.929230532125165686e+06,8.249451648251730017e+06,8.204517338611694984e+06,8.078223920083793812e+06
1.619842614823976345e+07,1.641396049426450208e+07,1.708055087271149457e+07,1.576891398657935858e+07
1.954810520996724442e+07,2.040234602093661204e+07,2.017740606044493243e+07,1.956316545184488222e+07
3.157716054163428396e+07,3.313868706873665005e+07,3.234490249587719142e+07,3.302011161230332032e+07
6.285151098532684147e+07,6.583253250358979404e+07,6.345091779056268930e+07,6.453180979389218986e+07
1.254805037030458897e+08,1.338806518379616588e+08,1.327991606239973903e+08,1.337052546083020568e+08
1.935066076477218270e+08,2.077932958515394330e+08,2.108477179389756918e+08,2.059684840303368866e+08
2.580701234175854027e+08,2.685821217116602659e+08,2.551433878245362043e+08,2.568057482933913767e+08
5.073870439292144179e+08,5.078472651686536670e+08,5.473309452734397650e+08,4.956079756865570545e+08
1.008923287773596048e+09,1.061984547627035499e+09,1.050689750647689462e+09,1.048257770883514762e+09
1.949299584557871819e+09,1.977714275371960640e+09,2.001869411153242588e+09,1.973830591716204882e+09
2.040986939824453354e+09,2.076491773672363520e+09,2.077087166221735954e+09,2.034565475245754719e+09
4.068444650581090927e+09,4.431147405568376541e+09,4.209877876925310135e+09,4.258201650852836132e+09
8.311089356697380066e+09,8.144164621503392220e+09,8.288596977938446999e+09,8.222703452302220345e+09
1.652628787960544205e+10,1.690886240824950409e+10,1.667776017833216476e+10,1.649803673657272720e+10
1.237021276781363010e+09,1.982546380856933594e+10,2.007909075423656845e+10,1.950777245761962891e+10
3.202745547077170944e+10,3.343922766673134232e+10,3.371786698414756393e+10,3.336704930094436646e+10
