3.658866882324218750e+01,4.577217864990234375e+01,3.649486541748046875e+01,4.355893707275390625e+01,4.582790756225585938e+01,6.517196655273437500e+01,6.000537490844726562e+01,7.871000671386718750e+01,8.475508880615234375e+01,8.263095855712890625e+01
3.628458786010742188e+01,4.795492935180664062e+01,3.608858108520507812e+01,4.377996444702148438e+01,4.571139907836914062e+01,6.579637145996093750e+01,5.900955200195312500e+01,7.894844818115234375e+01,8.479164123535156250e+01,8.282361602783203125e+01
3.628724288940429688e+01,4.892948532104492188e+01,3.687353515625000000e+01,4.245963287353515625e+01,4.534651565551757812e+01,6.558964538574218750e+01,5.926496505737304688e+01,7.897462463378906250e+01,8.478170776367187500e+01,8.221736907958984375e+01
3.561686706542968750e+01,4.925961303710937500e+01,3.632587051391601562e+01,4.215918350219726562e+01,4.522020721435546875e+01,6.525649261474609375e+01,5.978035736083984375e+01,7.865786743164062500e+01,8.463542938232421875e+01,8.287379455566406250e+01
3.570537948608398438e+01,5.054824066162109375e+01,3.629660415649414062e+01,4.271472167968750000e+01,4.557584381103515625e+01,6.565616607666015625e+01,5.825601196289062500e+01,7.869665527343750000e+01,8.419400787353515625e+01,8.293442535400390625e+01
3.518400192260742188e+01,5.094425582885742188e+01,3.640964508056640625e+01,4.246533966064453125e+01,4.527145004272460938e+01,6.565053558349609375e+01,5.844522857666015625e+01,7.843009948730468750e+01,8.435572814941406250e+01,8.274369049072265625e+01
3.683911514282226562e+01,5.112068557739257812e+01,3.688267898559570312e+01,4.224728012084960938e+01,4.528636169433593750e+01,6.441787719726562500e+01,5.834241485595703125e+01,7.921517181396484375e+01,8.371381378173828125e+01,8.258059692382812500e+01
3.602013015747070312e+01,5.154065322875976562e+01,3.612914276123046875e+01,4.119355392456054688e+01,4.582831954956054688e+01,6.445845031738281250e+01,5.831282043457031250e+01,7.923954010009765625e+01,8.324207305908203125e+01,8.154644775390625000e+01
3.668362045288085938e+01,5.188183975219726562e+01,3.610749435424804688e+01,4.102527236938476562e+01,4.521183776855468750e+01,6.396005249023437500e+01,5.831747817993164062e+01,7.940588378906250000e+01,8.297815704345703125e+01,8.127345275878906250e+01
3.648186874389648438e+01,5.290482711791992188e+01,3.613767242431640625e+01,4.112599563598632812e+01,4.569662857055664062e+01,6.302280426025390625e+01,5.849533081054687500e+01,8.049816131591796875e+01,8.280408477783203125e+01,8.163117980957031250e+01
3.649136734008789062e+01,5.293855285644531250e+01,3.628269958496093750e+01,4.129514312744140625e+01,4.573232269287109375e+01,6.327398681640625000e+01,5.803254699707031250e+01,8.030971527099609375e+01,8.279293823242187500e+01,8.195207214355468750e+01
3.665328598022460938e+01,5.294897842407226562e+01,3.662203216552734375e+01,4.181015014648437500e+01,4.519715881347656250e+01,6.286877059936523438e+01,5.809458923339843750e+01,8.053705596923828125e+01,8.145452880859375000e+01,8.152900695800781250e+01
3.692231750488281250e+01,5.284158325195312500e+01,3.630847930908203125e+01,4.150518417358398438e+01,4.594937896728515625e+01,6.227748489379882812e+01,5.882792282104492188e+01,8.063346862792968750e+01,8.126752471923828125e+01,8.106026458740234375e+01
3.624746704101562500e+01,5.232806777954101562e+01,3.652219772338867188e+01,4.114516830444335938e+01,4.512636566162109375e+01,6.228593444824218750e+01,5.839937210083007812e+01,8.057161712646484375e+01,8.172531890869140625e+01,8.176935577392578125e+01
3.621930313110351562e+01,5.299158859252929688e+01,3.623738098144531250e+01,4.189472579956054688e+01,4.564547348022460938e+01,6.284143447875976562e+01,5.874349212646484375e+01,8.058219909667968750e+01,8.256900787353515625e+01,8.137084197998046875e+01
3.693106079101562500e+01,5.114756774902343750e+01,3.659576416015625000e+01,4.190562820434570312e+01,4.598281860351562500e+01,6.209141540527343750e+01,5.879274368286132812e+01,8.062419891357421875e+01,8.229895782470703125e+01,8.139775848388671875e+01
3.641276550292968750e+01,5.156977462768554688e+01,3.637536621093750000e+01,4.135591125488281250e+01,4.594099807739257812e+01,6.244127273559570312e+01,5.843099594116210938e+01,8.012894439697265625e+01,8.275088500976562500e+01,8.009111785888671875e+01
3.641314697265625000e+01,5.182629776000976562e+01,3.783268737792968750e+01,4.166250991821289062e+01,4.525529861450195312e+01,6.209359741210937500e+01,5.843100357055664062e+01,8.058773803710937500e+01,8.311080932617187500e+01,8.099057006835937500e+01
3.635346221923828125e+01,5.132792663574218750e+01,3.773537826538085938e+01,4.128584671020507812e+01,4.581757736206054688e+01,6.239094543457031250e+01,5.874781417846679688e+01,8.002381134033203125e+01,8.322233581542968750e+01,8.005517578125000000e+01
3.633481597900390625e+01,5.029511642456054688e+01,3.799798583984375000e+01,4.122153472900390625e+01,4.561155319213867188e+01,6.251764678955078125e+01,5.818019104003906250e+01,8.003511047363281250e+01,8.304246520996093750e+01,8.082592773437500000e+01
3.676300811767578125e+01,4.844128799438476562e+01,3.752665328979492188e+01,4.129940795898437500e+01,4.554067611694335938e+01,6.212445831298828125e+01,5.883986282348632812e+01,8.060881805419921875e+01,8.338344573974609375e+01,8.030819702148437500e+01
3.686731338500976562e+01,4.472965240478515625e+01,3.728779220581054688e+01,4.141012191772460938e+01,4.578183746337890625e+01,6.291827774047851562e+01,5.890125274658203125e+01,7.941999053955078125e+01,8.329566192626953125e+01,8.044486999511718750e+01
3.625283813476562500e+01,3.993767929077148438e+01,3.790921783447265625e+01,4.107854461669921875e+01,4.515608596801757812e+01,6.231716156005859375e+01,5.802759170532226562e+01,7.963797760009765625e+01,8.347833251953125000e+01,8.056095123291015625e+01
3.629251098632812500e+01,3.417124176025390625e+01,3.720588302612304688e+01,4.119649887084960938e+01,4.534007263183593750e+01,6.204279327392578125e+01,5.804311752319335938e+01,7.809351348876953125e+01,8.442011260986328125e+01,8.040582275390625000e+01
3.675687408447265625e+01,2.952676010131835938e+01,3.770888137817382812e+01,4.113159179687500000e+01,4.515236663818359375e+01,6.368849182128906250e+01,5.854972457885742188e+01,7.853485107421875000e+01,8.407470703125000000e+01,8.047165679931640625e+01
3.635462188720703125e+01,2.551908493041992188e+01,3.767715454101562500e+01,4.160033798217773438e+01,4.586926651000976562e+01,6.320056915283203125e+01,5.881858825683593750e+01,7.739672851562500000e+01,8.458491516113281250e+01,8.048969268798828125e+01
3.675257110595703125e+01,2.049784851074218750e+01,3.760227966308593750e+01,4.111426162719726562e+01,4.508502578735351562e+01,6.377330780029296875e+01,5.857837677001953125e+01,7.623265838623046875e+01,8.468447113037109375e+01,8.015431976318359375e+01
3.629748153686523438e+01,1.523852348327636719e+01,3.725443267822265625e+01,4.134320831298828125e+01,4.586357498168945312e+01,6.333145904541015625e+01,5.892262649536132812e+01,7.699604797363281250e+01,8.493549346923828125e+01,8.060539245605468750e+01
3.618156051635742188e+01,1.487828731536865234e+01,3.725223159790039062e+01,4.168429183959960938e+01,4.583116912841796875e+01,6.317880249023437500e+01,5.971520996093750000e+01,7.567860412597656250e+01,8.405310821533203125e+01,8.036241149902343750e+01
3.648327636718750000e+01,1.943235778808593750e+01,3.750516891479492188e+01,4.131490707397460938e+01,4.509387588500976562e+01,6.364722824096679688e+01,5.935885620117187500e+01,7.503369903564453125e+01,8.429968261718750000e+01,8.077240753173828125e+01
3.685924148559570312e+01,2.366433334350585938e+01,3.723181533813476562e+01,4.185065078735351562e+01,4.557513046264648438e+01,6.305052566528320312e+01,6.030654525756835938e+01,7.678231811523437500e+01,8.390848541259765625e+01,8.097931671142578125e+01
3.628206634521484375e+01,2.816142272949218750e+01,3.724112319946289062e+01,4.105652618408203125e+01,4.557554244995117188e+01,6.314152145385742188e+01,6.121186065673828125e+01,7.645216369628906250e+01,8.398860168457031250e+01,8.024429321289062500e+01
3.641835403442382812e+01,3.329041671752929688e+01,3.733551406860351562e+01,4.147837829589843750e+01,4.547119140625000000e+01,6.351865386962890625e+01,6.135499191284179688e+01,7.630459594726562500e+01,8.348178863525390625e+01,8.027406311035156250e+01
3.608078765869140625e+01,3.880767440795898438e+01,3.755912780761718750e+01,4.174739074707031250e+01,4.554992675781250000e+01,6.304541397094726562e+01,6.274150085449218750e+01,7.637340545654296875e+01,8.313829040527343750e+01,8.006445312500000000e+01
3.667568588256835938e+01,4.385396575927734375e+01,3.721799087524414062e+01,4.148945999145507812e+01,4.513261032104492188e+01,6.351107788085937500e+01,6.357757568359375000e+01,7.736012268066406250e+01,8.346371459960937500e+01,8.017153930664062500e+01
3.683739852905273438e+01,4.834575271606445312e+01,3.774541854858398438e+01,4.178064727783203125e+01,4.577967453002929688e+01,6.315877151489257812e+01,6.381254196166992188e+01,7.704849243164062500e+01,8.374295806884765625e+01,8.056647491455078125e+01
3.660351181030273438e+01,5.584587478637695312e+01,3.711975097656250000e+01,4.199884414672851562e+01,4.588007736206054688e+01,6.334292984008789062e+01,6.451227569580078125e+01,7.736170959472656250e+01,8.324116516113281250e+01,8.081260681152343750e+01
3.601263809204101562e+01,6.600267028808593750e+01,3.739336395263671875e+01,4.123607254028320312e+01,4.500933837890625000e+01,6.350469207763671875e+01,6.494440460205078125e+01,7.783072662353515625e+01,8.265505981445312500e+01,8.080766296386718750e+01
3.607208633422851562e+01,7.836783599853515625e+01,3.747541046142578125e+01,4.121771240234375000e+01,4.544695663452148438e+01,6.358159255981445312e+01,6.444103240966796875e+01,7.780236816406250000e+01,8.234659576416015625e+01,8.036485290527343750e+01
3.646429443359375000e+01,8.926145935058593750e+01,3.785436630249023438e+01,4.132123565673828125e+01,4.585028457641601562e+01,6.373663711547851562e+01,6.570012664794921875e+01,7.607732391357421875e+01,8.233111572265625000e+01,8.024449157714843750e+01
3.684624862670898438e+01,1.010386428833007812e+02,3.721743392944335938e+01,4.105143356323242188e+01,4.502707672119140625e+01,6.389429092407226562e+01,6.516895294189453125e+01,7.664711761474609375e+01,8.269562530517578125e+01,8.062335968017578125e+01
3.630210494995117188e+01,1.129187545776367188e+02,3.795090866088867188e+01,4.104507446289062500e+01,4.541091537475585938e+01,6.375458145141601562e+01,6.550328063964843750e+01,7.610933685302734375e+01,8.279924774169921875e+01,8.064418792724609375e+01
3.630502700805664062e+01,1.232533493041992188e+02,3.730344772338867188e+01,4.133274078369140625e+01,4.570359802246093750e+01,6.376353836059570312e+01,6.541490173339843750e+01,7.670100402832031250e+01,8.296431732177734375e+01,8.030521392822265625e+01
3.615797424316406250e+01,1.358773040771484375e+02,3.755125808715820312e+01,4.181740951538085938e+01,4.512928390502929688e+01,6.383830261230468750e+01,6.572468566894531250e+01,7.636981201171875000e+01,8.132280731201171875e+01,8.004363250732421875e+01
3.614689636230468750e+01,1.457342376708984375e+02,3.788980102539062500e+01,4.108835983276367188e+01,4.510642623901367188e+01,6.335583496093750000e+01,6.586454772949218750e+01,7.660626983642578125e+01,8.147904205322265625e+01,8.037899017333984375e+01
3.626677703857421875e+01,1.536537780761718750e+02,3.780446243286132812e+01,4.108401489257812500e+01,4.586752700805664062e+01,6.334510040283203125e+01,6.558215332031250000e+01,7.644220733642578125e+01,8.197301483154296875e+01,8.052481079101562500e+01
3.515100479125976562e+01,1.610868682861328125e+02,3.722616577148437500e+01,4.188351821899414062e+01,4.527220916748046875e+01,6.373450088500976562e+01,6.682290649414062500e+01,7.620847320556640625e+01,8.124195098876953125e+01,8.095909881591796875e+01
3.512592697143554688e+01,1.697713317871093750e+02,3.618933868408203125e+01,4.243753051757812500e+01,4.464145660400390625e+01,6.315476608276367188e+01,6.652273559570312500e+01,7.789641571044921875e+01,8.152500152587890625e+01,8.001377105712890625e+01
3.514012145996093750e+01,1.779386901855468750e+02,3.618936157226562500e+01,4.226668548583984375e+01,4.471208953857421875e+01,6.485697174072265625e+01,6.680972290039062500e+01,7.776999664306640625e+01,8.171563720703125000e+01,8.082798767089843750e+01
3.528095626831054688e+01,1.853371276855468750e+02,3.614641189575195312e+01,4.206979751586914062e+01,4.479291915893554688e+01,6.315036010742187500e+01,6.606385040283203125e+01,7.837889099121093750e+01,8.194832611083984375e+01,8.003569030761718750e+01
3.415629959106445312e+01,1.922651367187500000e+02,3.651531600952148438e+01,4.200672531127929688e+01,4.477839279174804688e+01,6.472973632812500000e+01,6.640296936035156250e+01,7.852117919921875000e+01,8.024726867675781250e+01,8.084557342529296875e+01
3.439583587646484375e+01,2.002236175537109375e+02,3.691168212890625000e+01,4.260864639282226562e+01,4.446031570434570312e+01,6.437876129150390625e+01,6.641246795654296875e+01,7.845679473876953125e+01,8.131590270996093750e+01,8.040289306640625000e+01
3.439731597900390625e+01,2.054733123779296875e+02,3.631340408325195312e+01,4.324222183227539062e+01,4.430314636230468750e+01,6.415180969238281250e+01,6.628929901123046875e+01,7.914806365966796875e+01,8.024008941650390625e+01,8.050218963623046875e+01
3.474209213256835938e+01,2.010684509277343750e+02,3.638283538818359375e+01,4.253161621093750000e+01,4.450302886962890625e+01,6.426097869873046875e+01,6.593305206298828125e+01,7.843888854980468750e+01,8.068628692626953125e+01,8.017550659179687500e+01
3.487930679321289062e+01,1.966731414794921875e+02,3.675432205200195312e+01,4.230360412597656250e+01,4.437665939331054688e+01,6.482958221435546875e+01,6.568743133544921875e+01,7.898208618164062500e+01,7.928165435791015625e+01,8.064073181152343750e+01
3.450855255126953125e+01,1.915842437744140625e+02,3.633657073974609375e+01,4.231533432006835938e+01,4.481281280517578125e+01,6.446417999267578125e+01,6.527688598632812500e+01,7.852103424072265625e+01,7.966878509521484375e+01,8.090336608886718750e+01
3.456300354003906250e+01,1.879158782958984375e+02,3.698330688476562500e+01,4.217882537841796875e+01,4.450849533081054688e+01,6.479853820800781250e+01,6.599270629882812500e+01,7.819523620605468750e+01,7.914865875244140625e+01,8.070676422119140625e+01
3.447591781616210938e+01,1.820273742675781250e+02,3.663998031616210938e+01,4.128694915771484375e+01,4.475030899047851562e+01,6.408444213867187500e+01,6.469722747802734375e+01,7.879919433593750000e+01,7.817380523681640625e+01,8.022646331787109375e+01
3.490490722656250000e+01,1.773180236816406250e+02,3.645869445800781250e+01,4.139608764648437500e+01,4.437309646606445312e+01,6.461914062500000000e+01,6.448022460937500000e+01,7.865653991699218750e+01,7.884278869628906250e+01,8.038392639160156250e+01
3.408513641357421875e+01,1.738198089599609375e+02,3.613454818725585938e+01,4.171604919433593750e+01,4.440694046020507812e+01,6.451278686523437500e+01,6.439287567138671875e+01,7.880863189697265625e+01,7.895686340332031250e+01,8.019577789306640625e+01
3.467511367797851562e+01,1.674341888427734375e+02,3.629310989379882812e+01,4.134047698974609375e+01,4.490918350219726562e+01,6.450991821289062500e+01,6.342029190063476562e+01,7.893664550781250000e+01,7.763564300537109375e+01,8.086227416992187500e+01
3.452155303955078125e+01,1.551938629150390625e+02,3.667040634155273438e+01,4.156446075439453125e+01,4.306458663940429688e+01,6.430042266845703125e+01,6.301078033447265625e+01,7.883705902099609375e+01,7.708634948730468750e+01,8.053877258300781250e+01
3.480520629882812500e+01,1.432736358642578125e+02,3.667783355712890625e+01,4.104941940307617188e+01,4.305748748779296875e+01,6.405735015869140625e+01,6.328222274780273438e+01,7.815078735351562500e+01,7.783599853515625000e+01,8.030888366699218750e+01
3.496963882446289062e+01,1.326601104736328125e+02,3.626682281494140625e+01,4.120008468627929688e+01,4.305777740478515625e+01,6.406717681884765625e+01,6.282436752319335938e+01,7.848884582519531250e+01,7.879228210449218750e+01,8.052696228027343750e+01
3.498869323730468750e+01,1.209601593017578125e+02,3.688092041015625000e+01,4.177780914306640625e+01,4.328565216064453125e+01,6.426428222656250000e+01,6.169136810302734375e+01,7.867132568359375000e+01,7.891867828369140625e+01,8.004650115966796875e+01
3.440882492065429688e+01,1.086487731933593750e+02,3.687704467773437500e+01,4.182520675659179688e+01,4.232108688354492188e+01,6.424627685546875000e+01,6.133655929565429688e+01,7.868560791015625000e+01,7.857114410400390625e+01,8.034803009033203125e+01
3.431291198730468750e+01,9.798321533203125000e+01,3.651605987548828125e+01,4.122505569458007812e+01,4.221620178222656250e+01,6.454130554199218750e+01,6.050805282592773438e+01,7.843893432617187500e+01,7.807903289794921875e+01,8.020915985107421875e+01
3.432048797607421875e+01,8.539302062988281250e+01,3.612836074829101562e+01,4.122560501098632812e+01,4.215082550048828125e+01,6.423023986816406250e+01,6.017206192016601562e+01,7.808568572998046875e+01,7.857537078857421875e+01,8.026841735839843750e+01
3.439869689941406250e+01,7.490653991699218750e+01,3.611917114257812500e+01,4.113151931762695312e+01,4.177910614013671875e+01,6.417012786865234375e+01,5.963596343994140625e+01,7.891831970214843750e+01,7.838888549804687500e+01,8.065734100341796875e+01
3.478321075439453125e+01,6.777243804931640625e+01,3.601018905639648438e+01,4.153834152221679688e+01,4.111192321777343750e+01,6.430289459228515625e+01,5.967394638061523438e+01,7.925955200195312500e+01,7.700700378417968750e+01,8.064430999755859375e+01
3.499527359008789062e+01,6.080807876586914062e+01,3.627181243896484375e+01,4.195565795898437500e+01,4.139953613281250000e+01,6.421444702148437500e+01,5.907429885864257812e+01,7.929879760742187500e+01,7.704369354248046875e+01,8.037370300292968750e+01
3.469961166381835938e+01,5.348304367065429688e+01,3.630284500122070312e+01,4.168495941162109375e+01,4.164654159545898438e+01,6.497681427001953125e+01,5.907914733886718750e+01,8.045542907714843750e+01,7.742077636718750000e+01,8.046446990966796875e+01
3.494400787353515625e+01,4.666248321533203125e+01,3.628159713745117188e+01,4.160839080810546875e+01,4.180162429809570312e+01,6.441587066650390625e+01,5.914339447021484375e+01,8.055706024169921875e+01,7.607814025878906250e+01,8.087661743164062500e+01
3.406731796264648438e+01,3.908361816406250000e+01,3.695045852661132812e+01,4.004801940917968750e+01,4.045939254760742188e+01,6.482266235351562500e+01,5.920808410644531250e+01,8.026292419433593750e+01,7.696630859375000000e+01,8.087833404541015625e+01
3.464463424682617188e+01,3.220375823974609375e+01,3.661930465698242188e+01,4.028525924682617188e+01,4.076785278320312500e+01,6.453063201904296875e+01,5.904149627685546875e+01,8.158453369140625000e+01,7.688909912109375000e+01,8.089537048339843750e+01
3.499557113647460938e+01,2.535055923461914062e+01,3.666894912719726562e+01,4.037108230590820312e+01,4.029775619506835938e+01,6.412137603759765625e+01,5.837317276000976562e+01,8.137377166748046875e+01,7.573365783691406250e+01,8.033483886718750000e+01
3.427357101440429688e+01,1.977918624877929688e+01,3.696261978149414062e+01,4.092483901977539062e+01,4.035538482666015625e+01,6.423146057128906250e+01,5.834600830078125000e+01,8.281644439697265625e+01,7.581996917724609375e+01,8.042757415771484375e+01
3.443287277221679688e+01,2.193996429443359375e+01,3.657645797729492188e+01,4.031127166748046875e+01,4.663985061645507812e+01,6.499650573730468750e+01,5.909774017333984375e+01,8.268650817871093750e+01,7.573391723632812500e+01,8.062149810791015625e+01
3.489873123168945312e+01,2.230341148376464844e+01,3.639313125610351562e+01,4.052385330200195312e+01,5.139224624633789062e+01,6.404885864257812500e+01,5.886450576782226562e+01,8.244769287109375000e+01,7.513069152832031250e+01,8.010407257080078125e+01
3.486068725585937500e+01,2.458744430541992188e+01,3.505675888061523438e+01,4.083654022216796875e+01,5.644656753540039062e+01,6.473903656005859375e+01,5.912781906127929688e+01,8.288342285156250000e+01,7.591935729980468750e+01,8.039562225341796875e+01
3.476285934448242188e+01,2.511971855163574219e+01,3.510532379150390625e+01,4.087540435791015625e+01,6.126612091064453125e+01,6.496933746337890625e+01,5.983698654174804688e+01,8.241985321044921875e+01,7.519327545166015625e+01,7.953819274902343750e+01
3.530356597900390625e+01,2.790798377990722656e+01,3.566632843017578125e+01,4.017731475830078125e+01,6.743746948242187500e+01,6.428870391845703125e+01,5.900290679931640625e+01,8.241698455810546875e+01,7.485079193115234375e+01,7.959455871582031250e+01
3.548322296142578125e+01,2.914598846435546875e+01,3.562392044067382812e+01,4.071122360229492188e+01,7.218141174316406250e+01,6.474668121337890625e+01,5.997821426391601562e+01,8.261507415771484375e+01,7.447466278076171875e+01,7.936966705322265625e+01
3.559053802490234375e+01,3.001862144470214844e+01,3.577787780761718750e+01,4.045335769653320312e+01,7.776860809326171875e+01,6.408673858642578125e+01,5.934310913085937500e+01,8.299246978759765625e+01,7.447467803955078125e+01,7.902430725097656250e+01
3.571609497070312500e+01,3.251819229125976562e+01,3.581103134155273438e+01,4.066289138793945312e+01,8.261107635498046875e+01,6.470121002197265625e+01,5.908869171142578125e+01,8.200097656250000000e+01,7.413203430175781250e+01,7.920543670654296875e+01
3.520949935913085938e+01,3.293790817260742188e+01,3.508049392700195312e+01,4.096399688720703125e+01,8.985336303710937500e+01,6.465634918212890625e+01,5.953132247924804688e+01,8.248133087158203125e+01,7.450299072265625000e+01,7.989422607421875000e+01
3.547232818603515625e+01,3.282715225219726562e+01,3.555837631225585938e+01,3.915191268920898438e+01,9.563758087158203125e+01,6.491037750244140625e+01,5.916820526123046875e+01,8.263663482666015625e+01,7.459208679199218750e+01,7.944775390625000000e+01
3.591467285156250000e+01,3.285943222045898438e+01,3.516749572753906250e+01,3.923103332519531250e+01,1.018160171508789062e+02,6.490485382080078125e+01,5.970403671264648438e+01,8.285893249511718750e+01,7.488204193115234375e+01,7.988401031494140625e+01
3.564051818847656250e+01,3.296990585327148438e+01,3.545479583740234375e+01,3.974160003662109375e+01,1.085083160400390625e+02,6.444027709960937500e+01,6.043762969970703125e+01,8.205429077148437500e+01,7.408157348632812500e+01,7.995143890380859375e+01
3.593823623657226562e+01,3.240256881713867188e+01,3.525856781005859375e+01,3.960831069946289062e+01,1.142224578857421875e+02,6.495647430419921875e+01,6.060003280639648438e+01,8.149494934082031250e+01,7.389794921875000000e+01,7.924402618408203125e+01
3.593159103393554688e+01,3.274257659912109375e+01,3.545264053344726562e+01,3.937997436523437500e+01,1.209597930908203125e+02,6.459604644775390625e+01,6.002886581420898438e+01,8.162530517578125000e+01,7.354902648925781250e+01,7.978900146484375000e+01
3.551451873779296875e+01,3.275860595703125000e+01,3.557607650756835938e+01,3.826066589355468750e+01,1.276022109985351562e+02,6.442374420166015625e+01,6.077812576293945312e+01,8.180781555175781250e+01,7.391588592529296875e+01,7.912421417236328125e+01
3.508758163452148438e+01,3.258100128173828125e+01,3.502130126953125000e+01,3.800958633422851562e+01,1.334958801269531250e+02,6.434879302978515625e+01,6.064830780029296875e+01,8.106058502197265625e+01,7.325946044921875000e+01,7.914724731445312500e+01
3.569144439697265625e+01,3.210501480102539062e+01,3.539336776733398438e+01,3.840799331665039062e+01,1.341618499755859375e+02,6.513096618652343750e+01,6.043522644042968750e+01,8.141963195800781250e+01,7.311508941650390625e+01,7.987554168701171875e+01
3.564288711547851562e+01,3.262072753906250000e+01,3.550674438476562500e+01,3.806076812744140625e+01,1.366317749023437500e+02,6.597312927246093750e+01,6.002034378051757812e+01,8.141654968261718750e+01,7.317022705078125000e+01,7.961116027832031250e+01
3.548920059204101562e+01,3.296026992797851562e+01,3.570954895019531250e+01,3.855912017822265625e+01,1.381649169921875000e+02,6.503170013427734375e+01,6.097712326049804688e+01,8.102283477783203125e+01,7.300942230224609375e+01,7.964223480224609375e+01
3.532022476196289062e+01,3.203401565551757812e+01,3.556925964355468750e+01,3.853110504150390625e+01,1.408262634277343750e+02,6.556970214843750000e+01,6.007424926757812500e+01,8.123246002197265625e+01,7.355706787109375000e+01,7.878907012939453125e+01
3.599970626831054688e+01,3.205695343017578125e+01,3.589065170288085938e+01,3.830348205566406250e+01,1.416179656982421875e+02,6.506934356689453125e+01,6.038525390625000000e+01,8.160245513916015625e+01,7.318320465087890625e+01,7.864591217041015625e+01
3.569110488891601562e+01,3.201929473876953125e+01,3.583216857910156250e+01,3.822719192504882812e+01,1.430935058593750000e+02,6.618287658691406250e+01,6.007522583007812500e+01,8.127243041992187500e+01,7.357901000976562500e+01,7.893350219726562500e+01
3.528578948974609375e+01,3.245063781738281250e+01,3.541574096679687500e+01,3.863302612304687500e+01,1.452841033935546875e+02,6.617256164550781250e+01,6.094564819335937500e+01,8.131543731689453125e+01,7.339026641845703125e+01,7.884889984130859375e+01
