0.000000000000000000e+00,-4.730200469493865967e-01
1.000000000000000000e+00,3.999866247177124023e-01
2.000000000000000000e+00,-9.614256024360656738e-02
3.000000000000000000e+00,1.561494320631027222e-01
4.000000000000000000e+00,3.810143470764160156e-01
5.000000000000000000e+00,4.652597308158874512e-01
6.000000000000000000e+00,-7.151865959167480469e-02
7.000000000000000000e+00,2.371817082166671753e-01
8.000000000000000000e+00,1.289907395839691162e-01
9.000000000000000000e+00,3.644510507583618164e-01
1.000000000000000000e+01,1.394227594137191772e-01
1.100000000000000000e+01,-3.006329238414764404e-01
1.200000000000000000e+01,9.705332107841968536e-03
1.300000000000000000e+01,4.122786223888397217e-01
1.400000000000000000e+01,-7.065608352422714233e-02
1.500000000000000000e+01,4.174610674381256104e-01
1.600000000000000000e+01,2.336136102676391602e-01
1.700000000000000000e+01,5.310556888580322266e-01
1.800000000000000000e+01,8.831659704446792603e-02
1.900000000000000000e+01,-2.558144032955169678e-01
2.000000000000000000e+01,2.933837771415710449e-01
2.100000000000000000e+01,5.856398940086364746e-01
2.200000000000000000e+01,1.722840517759323120e-01
2.300000000000000000e+01,-2.908858358860015869e-01
2.400000000000000000e+01,-4.435665905475616455e-01
2.500000000000000000e+01,2.560653388500213623e-01
2.600000000000000000e+01,3.967332839965820312e-01
2.700000000000000000e+01,-2.873112447559833527e-02
2.800000000000000000e+01,3.057474493980407715e-01
2.900000000000000000e+01,3.661787137389183044e-02
3.000000000000000000e+01,4.733442962169647217e-01
3.100000000000000000e+01,2.687492072582244873e-01
3.200000000000000000e+01,3.166343569755554199e-01
3.300000000000000000e+01,-3.487383425235748291e-01
3.400000000000000000e+01,-2.000079154968261719e-01
3.500000000000000000e+01,-3.119153082370758057e-01
3.600000000000000000e+01,3.951344490051269531e-01
3.700000000000000000e+01,-4.359361529350280762e-01
3.800000000000000000e+01,-1.638243049383163452e-01
3.900000000000000000e+01,4.618863165378570557e-01
4.000000000000000000e+01,2.749119102954864502e-01
4.100000000000000000e+01,3.408810198307037354e-01
4.200000000000000000e+01,-2.144929915666580200e-01
4.300000000000000000e+01,5.473920106887817383e-01
4.400000000000000000e+01,3.109617233276367188e-01
4.500000000000000000e+01,5.620353221893310547e-01
4.600000000000000000e+01,6.579421926289796829e-03
4.700000000000000000e+01,-3.951374888420104980e-01
4.800000000000000000e+01,-3.387657403945922852e-01
4.900000000000000000e+01,5.486783981323242188e-01
5.000000000000000000e+01,-1.575949639081954956e-01
5.100000000000000000e+01,2.724473774433135986e-01
5.200000000000000000e+01,5.003377199172973633e-01
5.300000000000000000e+01,-1.027749702334403992e-01
5.400000000000000000e+01,3.594563603401184082e-01
5.500000000000000000e+01,7.292903214693069458e-02
5.600000000000000000e+01,-8.364943414926528931e-02
5.700000000000000000e+01,4.655921459197998047e-01
5.800000000000000000e+01,1.941979527473449707e-01
5.900000000000000000e+01,5.473202466964721680e-01
6.000000000000000000e+01,1.713636666536331177e-01
6.100000000000000000e+01,3.212821185588836670e-01
6.200000000000000000e+01,-4.020147621631622314e-01
6.300000000000000000e+01,5.789950489997863770e-02
6.400000000000000000e+01,2.415834963321685791e-01
6.500000000000000000e+01,-3.623052835464477539e-01
6.600000000000000000e+01,1.150303706526756287e-01
6.700000000000000000e+01,-2.887279987335205078e-01
6.800000000000000000e+01,-2.903039157390594482e-01
6.900000000000000000e+01,-4.632417261600494385e-01
7.000000000000000000e+01,-2.143509313464164734e-02
7.100000000000000000e+01,4.317097961902618408e-01
7.200000000000000000e+01,-1.743877083063125610e-01
7.300000000000000000e+01,8.002395182847976685e-02
7.400000000000000000e+01,4.064236879348754883e-01
7.500000000000000000e+01,1.036171391606330872e-01
7.600000000000000000e+01,4.440986812114715576e-01
7.700000000000000000e+01,-3.830160498619079590e-01
7.800000000000000000e+01,-2.495116889476776123e-01
7.900000000000000000e+01,1.638652235269546509e-01
8.000000000000000000e+01,-2.774592041969299316e-01
8.100000000000000000e+01,-2.539383769035339355e-01
8.200000000000000000e+01,-5.523241125047206879e-03
8.300000000000000000e+01,2.160379886627197266e-01
8.400000000000000000e+01,-4.846375882625579834e-01
8.500000000000000000e+01,-2.723417282104492188e-01
8.600000000000000000e+01,1.389203518629074097e-01
8.700000000000000000e+01,-3.991271555423736572e-01
8.800000000000000000e+01,2.752302289009094238e-01
8.900000000000000000e+01,3.542055487632751465e-01
9.000000000000000000e+01,1.496833860874176025e-01
9.100000000000000000e+01,4.376667737960815430e-01
9.200000000000000000e+01,2.161308377981185913e-02
9.300000000000000000e+01,4.458146691322326660e-01
9.400000000000000000e+01,-4.797616004943847656e-01
9.500000000000000000e+01,-9.827659279108047485e-02
9.600000000000000000e+01,-4.995224475860595703e-01
9.700000000000000000e+01,-3.974383473396301270e-01
9.800000000000000000e+01,-2.280821502208709717e-01
9.900000000000000000e+01,-3.164916634559631348e-01
