-1.276028498977584968e-01
2.742606493329609041e-01
-1.397324378794982391e-01
-2.066870745849540836e-01
-2.791828212308453683e-01
2.619036031183493915e-02
-3.007011215410519966e-01
2.636183086661093855e-02
-1.104592244451280403e-01
5.219591398642815100e-02
