1.026182398200035095e-01,6.444118916988372803e-02,1.272695958614349365e-01,-4.115340113639831543e-02,-6.557256728410720825e-02,6.767686456441879272e-02,1.828403770923614502e-02,-1.003080904483795166e-01,-2.761615067720413208e-02,-1.176190748810768127e-01,-1.008753105998039246e-01,-7.148882746696472168e-02,8.042178303003311157e-02,-7.909007370471954346e-03,4.363506287336349487e-02,7.508657872676849365e-02,-2.556916140019893646e-02,-5.508340522646903992e-02,2.624643221497535706e-02,6.603224668651819229e-03,2.552510611712932587e-02,5.724972113966941833e-02,-3.251916170120239258e-02,3.870106860995292664e-02,1.293386239558458328e-02,-5.198506265878677368e-02,-1.285819560289382935e-01,9.457860887050628662e-02,4.482252150774002075e-02,2.682116813957691193e-02,-2.895040810108184814e-02,-2.626879326999187469e-02,-4.172215610742568970e-02,7.380868494510650635e-02,-4.887446388602256775e-02,8.629755116999149323e-03,6.431908905506134033e-02,4.134128615260124207e-02,5.500606261193752289e-03,4.317996650934219360e-02,3.897134959697723389e-02,-3.995688259601593018e-02,-7.296575605869293213e-02,-1.279672887176275253e-02,6.943170726299285889e-02,8.011404424905776978e-02,1.075424179434776306e-01,1.425718050450086594e-02,-5.865265429019927979e-02,-2.245255559682846069e-02,3.968561813235282898e-02,-3.803837671875953674e-02,-6.789292395114898682e-02,-3.481033071875572205e-02,5.706206336617469788e-02,-8.206406980752944946e-02,-7.538206130266189575e-02,-7.420167326927185059e-02,1.156938448548316956e-01,-2.331207506358623505e-02,-2.569351159036159515e-02,-5.730465427041053772e-02,7.114605605602264404e-02,-4.208038747310638428e-02,6.558871362358331680e-03,2.470525912940502167e-02,5.379936844110488892e-02,-2.948911860585212708e-02,-6.196023151278495789e-02,1.049825400114059448e-01,-1.827824860811233521e-02,1.956718228757381439e-02,-7.023247331380844116e-02,4.966093972325325012e-02,-7.415459305047988892e-02,2.276726439595222473e-02,1.756298542022705078e-02,-6.700430810451507568e-02,1.144896298646926880e-01,4.024326801300048828e-02,-7.236283272504806519e-02,1.430008411407470703e-01,7.534310966730117798e-02,1.590316742658615112e-02,-1.119552701711654663e-01,-8.171351999044418335e-02,-2.684988267719745636e-02,-5.518312379717826843e-02,1.039058044552803040e-01,1.356946974992752075e-01,9.472656995058059692e-02,8.521638810634613037e-02,1.016873717308044434e-01,4.604431241750717163e-02,-4.661149531602859497e-02,1.246813833713531494e-01,3.907723352313041687e-02,1.982025429606437683e-02,-5.015560612082481384e-02,6.118420511484146118e-02
-5.965077877044677734e-02,2.268395200371742249e-02,1.078349426388740540e-01,-7.440170645713806152e-02,5.872169509530067444e-02,-2.226581238210201263e-02,6.659746915102005005e-02,-3.844159841537475586e-02,-7.591391354799270630e-02,-4.146596416831016541e-02,8.830074220895767212e-03,-4.656191915273666382e-02,-7.969696819782257080e-02,8.100596070289611816e-02,-8.520299452356994152e-04,-3.829314932227134705e-02,-9.430226683616638184e-02,8.324430882930755615e-02,8.258163928985595703e-02,-8.030742406845092773e-02,-1.154300048947334290e-01,3.969695419073104858e-02,-1.000118479132652283e-01,2.313173003494739532e-02,-7.226668763905763626e-03,4.984650760889053345e-02,-3.995211422443389893e-02,1.465387493371963501e-01,-2.648598141968250275e-02,6.067425385117530823e-02,-8.270728588104248047e-02,6.605062633752822876e-02,-2.365811727941036224e-02,6.118052452802658081e-02,-6.396959722042083740e-02,-1.909312978386878967e-02,1.236353907734155655e-02,8.501999825239181519e-02,1.446137856692075729e-02,5.294241383671760559e-02,-7.513775676488876343e-02,4.007574543356895447e-02,3.336967155337333679e-02,-3.745710710063576698e-03,-1.640987955033779144e-02,2.652155980467796326e-02,-5.602928996086120605e-02,-9.690438956022262573e-02,1.112722232937812805e-01,-7.925721257925033569e-02,7.065048068761825562e-02,-5.845620855689048767e-02,-1.488696411252021790e-02,-4.258779436349868774e-02,7.309820502996444702e-02,1.115525513887405396e-01,5.054748430848121643e-02,5.927925184369087219e-02,3.710588440299034119e-02,1.147993728518486023e-01,-3.772042319178581238e-02,-2.261257171630859375e-02,-3.267231956124305725e-02,-5.147604271769523621e-03,1.443402003496885300e-02,7.786829769611358643e-02,-8.598537184298038483e-03,9.598661959171295166e-02,6.351564079523086548e-02,3.501795232295989990e-02,1.991871930658817291e-02,-8.592799305915832520e-02,-9.373556822538375854e-02,5.419822037220001221e-02,-1.711478270590305328e-02,4.071650654077529907e-02,-5.864360183477401733e-02,7.416065782308578491e-02,-2.862391620874404907e-02,3.941688314080238342e-02,3.235454857349395752e-02,6.342427432537078857e-02,6.851240247488021851e-02,-1.076522376388311386e-02,1.382274273782968521e-02,-7.556930184364318848e-02,-9.351244568824768066e-02,9.113219380378723145e-02,1.010426506400108337e-01,4.037032648921012878e-02,1.470366679131984711e-02,2.689104527235031128e-02,7.375136762857437134e-02,-4.460768401622772217e-02,-7.538060657680034637e-03,1.060061231255531311e-01,7.641672343015670776e-02,-8.686758577823638916e-02,-1.107652261853218079e-01,2.833049744367599487e-02
-6.899444013833999634e-02,-1.091575697064399719e-01,7.356345653533935547e-02,8.180472254753112793e-02,1.262996345758438110e-02,7.645322382450103760e-02,-5.336748808622360229e-02,7.668120414018630981e-02,-5.932730063796043396e-02,1.274440884590148926e-01,7.915141060948371887e-03,-3.083714656531810760e-02,9.682483226060867310e-02,-3.807989880442619324e-02,5.427491292357444763e-02,8.798024058341979980e-02,-2.792191319167613983e-02,-1.304135099053382874e-02,-8.880426175892353058e-03,-2.434859983623027802e-02,3.274544328451156616e-02,-9.617584943771362305e-02,-7.290100911632180214e-04,7.801884412765502930e-02,-5.529190599918365479e-02,-7.745140045881271362e-02,4.654737189412117004e-03,4.052659869194030762e-02,-9.190551191568374634e-02,-9.292488917708396912e-03,-8.344942331314086914e-02,-8.076220005750656128e-02,-7.333508133888244629e-02,-3.434680402278900146e-02,-8.231681585311889648e-02,-9.374645538628101349e-03,1.997483521699905396e-02,1.717828772962093353e-02,9.444943815469741821e-02,9.778843075037002563e-02,-6.922452151775360107e-02,1.785943843424320221e-02,6.466410309076309204e-02,-4.840276017785072327e-02,-7.853014767169952393e-02,5.243925750255584717e-02,8.570937067270278931e-02,-3.242485597729682922e-02,-1.689472235739231110e-02,6.926006078720092773e-02,-1.123224943876266479e-01,-6.442209333181381226e-02,-6.426703929901123047e-02,7.362303137779235840e-02,3.341744467616081238e-02,-1.018147990107536316e-01,3.666104981675744057e-03,-1.267930865287780762e-02,-6.957321614027023315e-02,8.125991374254226685e-02,-4.416946103447116911e-05,9.002101421356201172e-02,5.697837099432945251e-02,-2.326138131320476532e-02,8.600636571645736694e-02,4.711025208234786987e-02,-9.562187641859054565e-02,4.713530838489532471e-02,-8.094351738691329956e-02,5.961493775248527527e-02,1.556797139346599579e-02,1.739356294274330139e-02,6.691892445087432861e-02,-3.735670447349548340e-02,-7.656609266996383667e-02,-3.052949532866477966e-02,7.336069643497467041e-02,-2.233773097395896912e-02,-4.943301528692245483e-02,3.137465938925743103e-02,9.486959874629974365e-02,8.974172174930572510e-02,-1.802958548069000244e-02,6.351403146982192993e-02,5.197514593601226807e-02,1.366102099418640137e-01,-7.027222216129302979e-02,-3.593163937330245972e-02,-6.357740610837936401e-02,3.844960778951644897e-02,9.896668791770935059e-02,-8.230953663587570190e-02,-8.935737609863281250e-02,8.162658661603927612e-02,-3.479168564081192017e-02,-1.965812593698501587e-02,-9.139890968799591064e-02,8.648960292339324951e-02,1.679793372750282288e-02,3.357559815049171448e-02
-2.569393999874591827e-02,-3.260674327611923218e-02,1.271653622388839722e-01,1.213573152199387550e-03,-1.577230729162693024e-02,1.637993603944778442e-01,-5.429079756140708923e-02,9.239067882299423218e-02,-4.049499332904815674e-02,1.059886291623115540e-01,8.685060590505599976e-02,3.463156521320343018e-02,-1.388022862374782562e-02,9.844276309013366699e-02,6.455738097429275513e-02,6.828774511814117432e-02,5.676094442605972290e-02,-9.915921837091445923e-02,-6.691676378250122070e-02,3.685968229547142982e-03,2.686845883727073669e-02,8.504912257194519043e-02,-9.646336734294891357e-02,2.408700808882713318e-02,-2.695319429039955139e-02,3.733967989683151245e-02,7.391476631164550781e-02,2.838270179927349091e-02,6.702464073896408081e-02,-6.679793447256088257e-02,6.812624633312225342e-02,-1.949043385684490204e-02,7.460823655128479004e-02,3.394520282745361328e-02,8.084089308977127075e-02,-7.194903492927551270e-02,-2.365786768496036530e-02,2.751082181930541992e-02,-1.289815008640289307e-01,-5.972708761692047119e-02,-9.240555576980113983e-03,-9.412711486220359802e-03,-7.934471964836120605e-02,-8.572638779878616333e-02,6.196666508913040161e-02,7.921454310417175293e-02,-6.876252591609954834e-02,-9.739270061254501343e-02,1.721171103417873383e-02,-6.847379356622695923e-02,1.414768993854522705e-01,-8.510748296976089478e-02,4.318723827600479126e-02,1.740677841007709503e-02,2.835193090140819550e-02,-9.419652074575424194e-02,1.083531528711318970e-01,9.411691129207611084e-02,1.257523149251937866e-01,4.324065148830413818e-02,9.395299851894378662e-02,7.854451984167098999e-02,1.212081033736467361e-02,2.826553024351596832e-02,-3.000205196440219879e-02,1.452372372150421143e-01,-6.455940753221511841e-02,-5.936297774314880371e-02,-7.102705538272857666e-02,-3.999400138854980469e-02,-3.635145723819732666e-02,4.569625481963157654e-02,-1.145356222987174988e-01,-1.636305637657642365e-02,-5.761316791176795959e-02,-2.683412469923496246e-02,4.066795483231544495e-02,-1.086182072758674622e-01,5.051144585013389587e-02,-5.949368327856063843e-02,-3.940009698271751404e-02,3.180278837680816650e-02,4.774734750390052795e-02,2.729068323969841003e-02,9.964093565940856934e-02,-1.030643656849861145e-01,1.335613876581192017e-01,1.780082285404205322e-01,1.379090398550033569e-01,2.266914844512939453e-01,-8.431290090084075928e-02,-8.573762327432632446e-02,6.154181435704231262e-02,9.503043256700038910e-03,1.878576911985874176e-02,-6.386560946702957153e-02,4.521186277270317078e-02,4.974721744656562805e-02,7.205653004348278046e-03,-9.452252089977264404e-02
1.857580617070198059e-02,-4.779284447431564331e-02,-7.391680032014846802e-02,5.463833361864089966e-02,8.644467592239379883e-02,-7.634058129042387009e-03,2.238991856575012207e-02,-8.270977437496185303e-02,6.323894113302230835e-02,8.435332216322422028e-03,-8.028147369623184204e-02,5.878852214664220810e-03,-6.208200752735137939e-02,-3.748000413179397583e-02,7.212178409099578857e-02,5.868879333138465881e-02,7.860375195741653442e-02,-4.584838077425956726e-02,-7.825224846601486206e-02,3.088198043406009674e-02,-6.325652450323104858e-02,-7.142454385757446289e-02,3.718575090169906616e-02,3.202451765537261963e-02,-5.287656188011169434e-02,-9.300334006547927856e-02,-6.915253400802612305e-02,5.874971300363540649e-02,-8.993116021156311035e-02,4.526468366384506226e-02,1.801589131355285645e-02,-7.342843804508447647e-03,2.639291994273662567e-02,5.084071308374404907e-02,-6.071010231971740723e-02,8.909827470779418945e-02,8.871189504861831665e-02,4.533691704273223877e-02,9.461452066898345947e-02,6.038644164800643921e-02,-6.072109937667846680e-02,-9.818446822464466095e-03,2.081901580095291138e-02,-4.282038658857345581e-02,7.413405179977416992e-02,9.364480525255203247e-02,2.182999812066555023e-02,3.522870689630508423e-02,-5.026710033416748047e-02,6.463288329541683197e-03,-2.730310335755348206e-02,7.949510216712951660e-02,-2.111494541168212891e-02,1.864948123693466187e-02,-6.315058469772338867e-02,-9.459180384874343872e-02,-7.042261213064193726e-02,4.966292902827262878e-02,9.419675916433334351e-02,-3.767922287806868553e-03,-7.523561269044876099e-02,-2.429631166160106659e-02,-4.976728558540344238e-02,-5.562497302889823914e-02,6.499914079904556274e-02,1.027105003595352173e-02,2.990859374403953552e-02,-4.283548891544342041e-02,-1.752101071178913116e-02,4.697545245289802551e-02,9.313745051622390747e-02,-9.858932346105575562e-02,-4.213973507285118103e-02,-5.921267345547676086e-02,-1.800257340073585510e-02,-2.760010212659835815e-02,-8.334068953990936279e-02,5.162502452731132507e-02,6.356281042098999023e-02,1.981985010206699371e-02,6.327115744352340698e-02,3.934292867779731750e-02,1.114572212100028992e-02,-4.296583682298660278e-02,-1.891230233013629913e-02,-9.174892306327819824e-02,4.686828702688217163e-03,7.043118029832839966e-02,3.610437363386154175e-02,-2.530467882752418518e-02,-9.244432300329208374e-02,7.661247998476028442e-02,-5.581827368587255478e-03,1.226084865629673004e-02,2.062278985977172852e-02,-5.412136763334274292e-02,4.519119858741760254e-02,4.541872069239616394e-02,-1.786308549344539642e-02,9.179788082838058472e-02
-2.196422219276428223e-02,-1.752076856791973114e-02,-7.403347641229629517e-02,-5.642159841954708099e-03,-2.012817002832889557e-02,-6.400741636753082275e-02,-1.891377568244934082e-02,9.099262952804565430e-02,-5.706086754798889160e-03,6.212271749973297119e-03,-1.117490814067423344e-03,1.043144427239894867e-02,-5.346567556262016296e-02,3.497629240155220032e-02,-1.167526766657829285e-01,-1.698011904954910278e-02,2.017469331622123718e-02,6.863942742347717285e-02,-6.710336357355117798e-02,-2.683772332966327667e-02,6.527486443519592285e-02,-1.012561991810798645e-01,5.468297377228736877e-02,5.485501885414123535e-02,-6.893458217382431030e-02,-2.000006288290023804e-02,7.422105222940444946e-02,2.352355420589447021e-02,8.562658727169036865e-02,3.266990929841995239e-02,-1.004523411393165588e-01,-3.798080980777740479e-02,5.688021332025527954e-02,-4.520611092448234558e-02,1.950417272746562958e-02,1.050240695476531982e-01,5.668317899107933044e-02,4.142892733216285706e-02,2.704160474240779877e-02,6.703434139490127563e-02,-7.112257182598114014e-02,4.200549796223640442e-02,-8.407391607761383057e-02,-2.235866151750087738e-03,2.185818739235401154e-02,6.964424252510070801e-02,1.162285264581441879e-02,1.935819350183010101e-02,5.432017147541046143e-02,-8.287098258733749390e-02,4.819632321596145630e-02,1.570165157318115234e-02,-7.851005345582962036e-02,-6.642989069223403931e-02,-1.024436429142951965e-01,-3.522601351141929626e-02,2.313138730823993683e-02,5.751019343733787537e-02,7.030300796031951904e-02,-4.747541621327400208e-02,5.781062692403793335e-02,1.016263067722320557e-01,3.617778047919273376e-02,-2.548088505864143372e-02,8.792690187692642212e-02,6.463747471570968628e-02,9.448599815368652344e-02,3.092404082417488098e-02,-4.517840966582298279e-02,-4.706256836652755737e-02,3.521491587162017822e-02,1.338283624500036240e-02,6.542868167161941528e-02,-5.333594977855682373e-02,2.098831161856651306e-02,-1.613037660717964172e-02,5.153166875243186951e-02,-7.736391853541135788e-03,-3.562943264842033386e-02,2.131047658622264862e-02,9.907146543264389038e-02,-6.209371238946914673e-02,3.474213182926177979e-02,-9.528166800737380981e-02,-8.024193346500396729e-02,6.576584279537200928e-02,7.926032692193984985e-02,-8.451908081769943237e-02,-5.307932198047637939e-02,4.689918458461761475e-02,4.642322659492492676e-02,5.878363549709320068e-02,-4.580480977892875671e-02,3.034914843738079071e-02,8.343853056430816650e-02,-9.288926422595977783e-02,-1.605975441634654999e-02,-8.126614987850189209e-02,1.013659238815307617e-01,-1.355289574712514877e-02
2.780393883585929871e-02,-7.126124203205108643e-02,-5.383733659982681274e-02,1.012052595615386963e-01,1.058663502335548401e-01,7.897706702351570129e-03,-1.284550875425338745e-02,1.228140071034431458e-01,-9.266140870749950409e-03,-3.140838444232940674e-02,-1.333977002650499344e-02,6.963271647691726685e-02,5.336999148130416870e-02,-1.269284076988697052e-02,2.577726542949676514e-02,5.977824330329895020e-03,-3.409751504659652710e-02,-3.885760903358459473e-02,-7.575236260890960693e-02,-1.851404644548892975e-02,-4.806337133049964905e-02,1.321627944707870483e-01,-3.658452257513999939e-02,9.805234521627426147e-02,6.814768910408020020e-02,-2.322573214769363403e-02,4.829229786992073059e-02,-6.377980858087539673e-02,4.873476549983024597e-02,2.354998886585235596e-02,8.222375810146331787e-02,5.696925334632396698e-03,-6.751126050949096680e-02,2.592306211590766907e-02,3.700645267963409424e-02,-1.212746053934097290e-01,-6.326342374086380005e-02,2.943684533238410950e-02,-7.123740762472152710e-02,-7.634358853101730347e-02,4.365114867687225342e-02,5.899775400757789612e-02,4.953491687774658203e-02,-6.479281187057495117e-02,-7.355454843491315842e-03,-5.677951872348785400e-02,-9.627123363316059113e-04,-6.841746717691421509e-02,5.450462922453880310e-02,9.814450889825820923e-02,1.175529062747955322e-01,-1.598813571035861969e-02,-6.571340560913085938e-02,7.209850102663040161e-02,9.662035107612609863e-02,-9.242286323569715023e-04,-6.699719280004501343e-02,6.575192511081695557e-02,2.478457428514957428e-02,6.766542792320251465e-02,-3.056439757347106934e-02,-2.487727999687194824e-02,-1.771394629031419754e-03,9.814041107892990112e-02,4.295096267014741898e-03,9.942557662725448608e-02,-3.060923703014850616e-02,-6.813900172710418701e-02,-4.561325162649154663e-02,3.722898289561271667e-02,6.568454205989837646e-02,9.095551818609237671e-02,-6.647874135524034500e-03,-4.506469517946243286e-02,1.304176636040210724e-02,-3.183880820870399475e-02,8.564327657222747803e-02,-2.016384713351726532e-02,4.199064895510673523e-02,-7.692389935255050659e-02,9.006864577531814575e-02,8.020938932895660400e-02,4.673591628670692444e-02,5.206181202083826065e-03,2.869978547096252441e-02,-4.935342818498611450e-02,6.574128568172454834e-02,9.053683280944824219e-02,3.104949183762073517e-02,2.949523180723190308e-02,3.176556900143623352e-02,-5.742995813488960266e-02,-9.013246744871139526e-02,-1.007668077945709229e-01,-3.709018602967262268e-02,7.004203647375106812e-02,4.961676895618438721e-03,6.735413335263729095e-03,4.207395017147064209e-02,9.922822564840316772e-02
-5.036194249987602234e-02,-8.189868927001953125e-02,8.897737413644790649e-02,-2.958691213279962540e-03,3.992974758148193359e-02,-9.593611955642700195e-02,-3.134059906005859375e-02,-6.235902383923530579e-02,7.012738287448883057e-02,3.096225298941135406e-02,-6.773386150598526001e-02,9.408720582723617554e-02,-9.274959564208984375e-03,-9.899161010980606079e-02,9.582785516977310181e-02,6.929520517587661743e-02,-7.888400554656982422e-02,-4.701403528451919556e-02,2.289470471441745758e-02,5.267098173499107361e-02,-3.722485527396202087e-02,6.707668304443359375e-03,-2.138383500277996063e-02,-2.608503215014934540e-02,-8.251900970935821533e-02,8.835079520940780640e-02,1.751329936087131500e-02,9.582245722413063049e-03,-5.512110143899917603e-02,-1.023375988006591797e-02,-5.424624681472778320e-02,-4.731556400656700134e-02,5.319971963763237000e-02,-6.531492620706558228e-02,-4.395950958132743835e-02,4.156370088458061218e-02,9.564768522977828979e-02,8.386541903018951416e-02,-8.791071176528930664e-02,5.241105705499649048e-02,9.075661003589630127e-02,7.306140661239624023e-02,2.345832623541355133e-02,-3.733436018228530884e-02,-9.592356532812118530e-02,-1.207113309646956623e-04,5.028466135263442993e-02,3.157208114862442017e-02,6.946488469839096069e-02,-9.649541229009628296e-02,-8.681076765060424805e-02,2.032653056085109711e-02,5.775290727615356445e-02,-8.419282734394073486e-02,-3.311884403228759766e-02,-3.858261182904243469e-02,3.603013977408409119e-02,6.411293894052505493e-02,-6.777248531579971313e-02,-3.496018797159194946e-02,-9.592937678098678589e-02,9.917499125003814697e-02,-1.353490399196743965e-03,9.928222000598907471e-02,8.654025942087173462e-02,9.533239901065826416e-02,-8.772391080856323242e-02,7.535385340452194214e-02,5.771170929074287415e-02,9.196192026138305664e-02,9.382545948028564453e-03,3.029366768896579742e-02,-2.125380001962184906e-02,-4.170336946845054626e-02,-9.843599796295166016e-02,7.351250946521759033e-02,-6.049871444702148438e-02,4.978567361831665039e-02,-2.973640104755759239e-03,-4.272897168993949890e-02,-7.966304197907447815e-03,6.437291204929351807e-02,-8.466468006372451782e-02,-3.902912139892578125e-04,-5.797836929559707642e-02,-9.899266064167022705e-02,6.861919164657592773e-02,1.655519008636474609e-03,-3.847089037299156189e-02,-1.426625251770019531e-02,-5.679928138852119446e-02,-9.519424289464950562e-02,6.130550056695938110e-02,1.038153190165758133e-02,-9.344195574522018433e-02,-8.807501941919326782e-02,-7.608689367771148682e-02,-4.903726652264595032e-02,-8.050362020730972290e-02,-3.819442912936210632e-02
-3.582125157117843628e-02,-8.909870684146881104e-02,-9.419263340532779694e-03,-4.026532545685768127e-02,2.010968513786792755e-02,-8.912511914968490601e-02,-1.188648771494626999e-02,6.638816744089126587e-02,-1.030408777296543121e-02,5.570008233189582825e-02,5.056415125727653503e-02,-2.494597993791103363e-02,-6.296128034591674805e-02,-5.514148995280265808e-02,8.761732280254364014e-02,1.689537800848484039e-02,2.863004244863986969e-02,-8.628308027982711792e-02,5.926033854484558105e-02,7.591447979211807251e-02,-1.321045309305191040e-02,-2.278296509757637978e-03,-3.556731715798377991e-02,3.402595594525337219e-02,-7.140784710645675659e-02,1.636211643926799297e-03,3.196832537651062012e-02,-9.640642255544662476e-02,-8.868458122014999390e-02,-6.051047518849372864e-02,-4.692764021456241608e-03,-2.915576100349426270e-02,-7.090550661087036133e-02,1.732045412063598633e-02,1.021168567240238190e-02,-3.297606110572814941e-02,9.488273411989212036e-02,3.384760767221450806e-02,-8.595617115497589111e-02,-3.570217266678810120e-02,-6.476070731878280640e-02,-5.847167223691940308e-02,1.585669256746768951e-02,5.280233919620513916e-02,-6.945611443370580673e-03,1.421996392309665680e-02,-5.528626963496208191e-02,-5.358950048685073853e-02,4.588263481855392456e-02,-6.509086489677429199e-02,-1.770466566085815430e-02,-4.760730266571044922e-02,3.683508140966296196e-03,-9.756364859640598297e-03,9.077107161283493042e-02,-2.720913290977478027e-02,7.655659317970275879e-02,-1.899575442075729370e-02,-7.120706886053085327e-02,7.504697144031524658e-02,9.242592006921768188e-02,8.039955794811248779e-02,3.887634724378585815e-02,-3.796257078647613525e-02,-1.375241298228502274e-02,-5.951274558901786804e-02,-7.744584232568740845e-02,-9.293614327907562256e-02,-8.561128377914428711e-02,-9.110136330127716064e-02,-2.647395990788936615e-02,-8.698618970811367035e-03,-1.719827065244317055e-03,-5.708633922040462494e-03,-5.184549465775489807e-02,9.693989157676696777e-02,-7.837318629026412964e-02,-3.041581623256206512e-02,9.141515940427780151e-03,-2.334318682551383972e-02,-6.198355555534362793e-02,-1.448226813226938248e-02,-2.991632930934429169e-02,5.269630998373031616e-02,4.892375692725181580e-02,8.267490193247795105e-03,1.811942830681800842e-02,-5.223864689469337463e-02,5.408019945025444031e-02,-1.388725358992815018e-02,-3.426796570420265198e-02,5.359821021556854248e-02,-2.578271925449371338e-02,2.286513708531856537e-02,4.239358007907867432e-02,8.112541586160659790e-02,5.266908928751945496e-02,1.142513565719127655e-02,-1.804408803582191467e-02,-2.656314335763454437e-02
7.912338525056838989e-02,4.585137590765953064e-02,6.568992976099252701e-03,-5.729381367564201355e-02,2.305982168763875961e-03,-8.512747287750244141e-02,-2.393173053860664368e-02,-1.743692159652709961e-02,-2.786211110651493073e-02,1.107581481337547302e-01,1.206957623362541199e-01,-3.470992669463157654e-02,1.019178926944732666e-01,-2.933985553681850433e-02,4.285741597414016724e-02,8.353225141763687134e-02,8.715151995420455933e-02,6.782373040914535522e-02,-1.334534585475921631e-02,-5.906940903514623642e-03,1.252156589180231094e-02,2.836166322231292725e-02,-1.769956573843955994e-02,-1.224443037062883377e-02,6.324698776006698608e-02,6.368814408779144287e-02,-6.284046918153762817e-02,3.354386612772941589e-02,-6.053351983428001404e-02,4.893482476472854614e-02,-2.678946405649185181e-02,6.445709615945816040e-02,6.468380242586135864e-02,1.738631725311279297e-02,6.757834553718566895e-02,1.462730169296264648e-01,-8.884318172931671143e-03,-8.766571432352066040e-02,1.674529016017913818e-01,-5.888145789504051208e-02,2.592783048748970032e-02,3.817801550030708313e-02,7.330782711505889893e-02,7.541229575872421265e-02,3.068178519606590271e-02,9.577298164367675781e-02,3.010013513267040253e-02,-5.149972438812255859e-02,-6.637832522392272949e-02,-4.037256818264722824e-03,8.527959138154983521e-02,4.538051411509513855e-02,6.048820540308952332e-02,5.042280256748199463e-02,5.038074776530265808e-02,9.995491057634353638e-02,-5.875910446047782898e-02,5.174937844276428223e-02,1.198481395840644836e-01,5.679207667708396912e-02,6.758957356214523315e-02,3.937194123864173889e-02,7.657426875084638596e-03,2.808875404298305511e-02,1.765586249530315399e-02,-7.545266300439834595e-02,9.300803393125534058e-02,6.149668246507644653e-02,-8.056749403476715088e-02,6.969127058982849121e-02,8.215988427400588989e-02,5.709923058748245239e-02,-6.378477066755294800e-02,-8.964269608259201050e-02,9.144251793622970581e-02,-4.790773987770080566e-02,2.158394083380699158e-02,1.498385369777679443e-01,-9.513967484235763550e-02,-7.311729341745376587e-02,9.648519754409790039e-02,7.141397148370742798e-02,3.238398581743240356e-02,9.182501584291458130e-02,4.052502289414405823e-02,-9.359338320791721344e-03,2.513208799064159393e-02,-2.003249153494834900e-02,-2.029627002775669098e-02,7.254593074321746826e-02,1.320739835500717163e-01,2.991776727139949799e-02,-5.083712562918663025e-02,-1.456954609602689743e-02,1.151909604668617249e-01,5.292703583836555481e-02,2.048120461404323578e-02,-5.036668106913566589e-02,9.185642749071121216e-02,3.696842119097709656e-02
