2.169639326192717155e-01
2.190561489311293117e-02
2.872345836001984759e-02
3.738769611010833716e-01
-2.800965436852511092e-01
4.541130484134425771e-01
2.314118930020145348e-02
7.414671548986124794e-01
3.369544237304900047e-01
6.067663889872759730e-01
