-5.555999717934453352e-01
1.709174740992773500e-01
2.755107505452615568e-02
-5.521065560146369844e-01
-2.421263035592508550e-01
-1.898577838501568638e-01
-4.463336549179784951e-01
-5.040046684606086513e-01
-1.272388869311147641e-01
6.635464800190826740e-01
