-3.019013225687970370e-01,-2.746844359578161088e-01,4.001027843723148347e-01
4.609183907019792810e-03,1.143712821036184518e-01,-1.976098521322568746e-01
-3.133925533912252925e-01,2.589748764195556330e-01,2.929762982269513150e-01
-1.115451171333088215e-01,-5.689171271022382126e-02,2.739357533797653205e-02
3.005108565474057247e-01,-1.571446338352940064e-01,-3.681623841401568953e-01
